state_id,county_fips,county_name,lat,lng,density
AK,2013,Aleutians East,54.1594,-165.7328,6
AK,2013,Aleutians East,55.0884,-162.2963,14
AK,2013,Aleutians East,55.3229,-160.4843,52
AK,2013,Aleutians East,55.8451,-161.6103,84.9
AK,2013,Aleutians East,55.2128,-162.7474,0
AK,2013,Aleutians East,54.8499,-163.3509,0
AK,2016,Aleutians West,53.0133,-168.7536,0.1
AK,2016,Aleutians West,53.8952,-166.5745,15
AK,2016,Aleutians West,52.2332,-174.2171,3
AK,2016,Aleutians West,56.5791,-169.6114,1
AK,2016,Aleutians West,51.8768,-176.6359,3
AK,2016,Aleutians West,57.1815,-170.2743,4
AK,2020,Anchorage,61.1886,-149.9064,3837.4
AK,2020,Anchorage,61.2067,-149.7683,2718.8
AK,2020,Anchorage,61.1508,-149.1091,67
AK,2020,Anchorage,60.9425,-149.1664,5.7
AK,2020,Anchorage,61.3214,-149.5678,823.7
AK,2020,Anchorage,61.3889,-149.4819,91.2
AK,2050,Bethel,60.5354,-165.1385,7
AK,2050,Bethel,59.9363,-164.0613,740.3
AK,2050,Bethel,60.3843,-162.6838,146.9
AK,2050,Bethel,59.1287,-161.5758,28
AK,2050,Bethel,61.6516,-157.1251,79.4
AK,2050,Bethel,60.4902,-164.8201,1
AK,2050,Bethel,60.9341,-164.6386,0.7
AK,2050,Bethel,58.9777,-161.7218,0
AK,2050,Bethel,60.5779,-165.212,349.4
AK,2050,Bethel,61.575,-159.2497,14
AK,2050,Bethel,60.3718,-166.2637,12
AK,2050,Bethel,60.9062,-161.2123,70
AK,2050,Bethel,60.9193,-161.4007,202
AK,2050,Bethel,60.7974,-161.4125,28
AK,2050,Bethel,61.7946,-156.5897,0
AK,2050,Bethel,59.8767,-163.1718,6.3
AK,2050,Bethel,60.8618,-162.2852,119.2
AK,2050,Bethel,61.327,-155.318,2.8
AK,2050,Bethel,60.1534,-164.2534,30
AK,2050,Bethel,60.8772,-162.4604,27
AK,2050,Bethel,60.7287,-161.773,64.1
AK,2050,Bethel,61.7735,-157.346,0.1
AK,2050,Bethel,60.7905,-161.7927,57
AK,2050,Bethel,61.5165,-160.3568,97
AK,2050,Bethel,61.5419,-160.3338,24
AK,2050,Bethel,60.8785,-162.5267,146.2
AK,2050,Bethel,59.958,-162.8832,171.1
AK,2050,Bethel,61.105,-160.9493,112.3
AK,2050,Bethel,59.751,-161.9001,61
AK,2050,Bethel,60.702,-161.7582,45
AK,2050,Bethel,61.8439,-158.1082,9
AK,2050,Bethel,60.2158,-162.031,135
AK,2050,Bethel,61.5818,-159.5448,32
AK,2050,Bethel,60.6889,-161.9956,32
AK,2060,Bristol Bay,58.754,-156.5066,0
AK,2060,Bristol Bay,58.7778,-157.0531,1.7
AK,2060,Bristol Bay,58.7847,-156.8966,30.4
AK,2060,Bristol Bay,58.6603,-156.9964,21.5
AK,2068,Denali,63.5909,-148.7107,0
AK,2068,Denali,63.9454,-149.0152,1.1
AK,2068,Denali,64.0496,-148.9205,0.8
AK,2068,Denali,64.3077,-149.155,2
AK,2068,Denali,63.9094,-149.0183,1.8
AK,2068,Denali,63.3792,-148.8158,0.3
AK,2070,Dillingham,58.9049,-157.669,0
AK,2070,Dillingham,59.0549,-158.5376,27
AK,2070,Dillingham,59.2954,-158.6922,3
AK,2070,Dillingham,59.0685,-160.4762,7
AK,2070,Dillingham,59.347,-157.4841,3
AK,2070,Dillingham,59.6971,-157.2259,107.7
AK,2070,Dillingham,59.4759,-157.2707,6
AK,2070,Dillingham,58.9957,-159.0021,4
AK,2070,Dillingham,59.0815,-160.2826,0.5
AK,2070,Dillingham,58.8332,-158.5292,7
AK,2090,Fairbanks North Star,64.7141,-147.1642,110.4
AK,2090,Fairbanks North Star,64.8908,-147.0898,20.2
AK,2090,Fairbanks North Star,64.8597,-147.7322,288.2
AK,2090,Fairbanks North Star,64.9749,-147.609,87.4
AK,2090,Fairbanks North Star,64.8353,-147.6533,398
AK,2090,Fairbanks North Star,64.4706,-146.9386,14.9
AK,2090,Fairbanks North Star,64.8693,-147.8216,1623.9
AK,2090,Fairbanks North Star,64.7532,-147.3611,206
AK,2090,Fairbanks North Star,65.0742,-147.67,2.4
AK,2090,Fairbanks North Star,64.8854,-146.8986,60.7
AK,2090,Fairbanks North Star,64.8007,-147.3879,102.6
AK,2090,Fairbanks North Star,64.8646,-148.0916,86.1
AK,2100,Haines,58.4344,-135.3727,2.7
AK,2100,Haines,59.1517,-135.3584,20.6
AK,2100,Haines,59.3998,-136.0948,0.8
AK,2100,Haines,59.3997,-135.6314,0.6
AK,2100,Haines,59.2289,-135.4378,299.7
AK,2100,Haines,59.4707,-136.1443,6.1
AK,2100,Haines,59.2419,-135.4549,360.1
AK,2105,Hoonah-Angoon,58.0653,-135.42,0
AK,2105,Hoonah-Angoon,57.7924,-135.1982,3
AK,2105,Hoonah-Angoon,58.4274,-135.7494,4
AK,2105,Hoonah-Angoon,58.112,-135.425,47
AK,2105,Hoonah-Angoon,58.1913,-136.3128,31.9
AK,2105,Hoonah-Angoon,57.4563,-134.4998,7
AK,2105,Hoonah-Angoon,57.9581,-136.2194,56
AK,2105,Hoonah-Angoon,59.3987,-135.8886,6.7
AK,2105,Hoonah-Angoon,58.0553,-135.508,0.7
AK,2110,Juneau,58.4103,-134.7558,29.4
AK,2110,Juneau,58.3833,-134.6597,470.1
AK,2110,Juneau,58.2756,-134.3925,2510.6
AK,2110,Juneau,58.4566,-134.1776,4
AK,2122,Kenai Peninsula,59.9137,-151.6072,31
AK,2122,Kenai Peninsula,60.331,-151.2293,32.8
AK,2122,Kenai Peninsula,60.8701,-149.4678,2.4
AK,2122,Kenai Peninsula,60.4945,-149.8409,31.2
AK,2122,Kenai Peninsula,60.4873,-150.7809,18.8
AK,2122,Kenai Peninsula,60.5304,-151.0301,23.8
AK,2122,Kenai Peninsula,59.747,-151.2884,7.9
AK,2122,Kenai Peninsula,61.0734,-151.333,131.7
AK,2122,Kenai Peninsula,60.4417,-151.1972,44.5
AK,2122,Kenai Peninsula,60.0632,-149.4893,250.2
AK,2122,Kenai Peninsula,60.1135,-149.3918,76
AK,2122,Kenai Peninsula,60.6152,-151.3158,30.3
AK,2122,Kenai Peninsula,59.5744,-151.2296,56.3
AK,2122,Kenai Peninsula,60.4863,-151.0676,258
AK,2122,Kenai Peninsula,60.4997,-149.4464,24.9
AK,2122,Kenai Peninsula,59.8295,-151.5964,138.8
AK,2122,Kenai Peninsula,60.4267,-149.3529,4
AK,2122,Kenai Peninsula,60.5614,-151.1976,104
AK,2122,Kenai Peninsula,60.7152,-151.2317,25.9
AK,2122,Kenai Peninsula,59.7703,-151.7052,59.1
AK,2122,Kenai Peninsula,59.653,-151.5256,157
AK,2122,Kenai Peninsula,59.7024,-151.5546,11
AK,2122,Kenai Peninsula,59.6675,-151.4347,111.5
AK,2122,Kenai Peninsula,59.3302,-151.911,723.3
AK,2122,Kenai Peninsula,60.8924,-149.6351,23.7
AK,2122,Kenai Peninsula,60.2001,-151.3939,12.8
AK,2122,Kenai Peninsula,59.6674,-151.4507,160
AK,2122,Kenai Peninsula,61.1873,-151.1633,1.4
AK,2122,Kenai Peninsula,60.2073,-149.3524,100.2
AK,2122,Kenai Peninsula,59.34,-151.8464,221.7
AK,2122,Kenai Peninsula,60.5405,-150.8089,88.2
AK,2122,Kenai Peninsula,60.0745,-151.3843,24.3
AK,2122,Kenai Peninsula,59.453,-151.5905,4.2
AK,2122,Kenai Peninsula,60.2681,-151.2843,46.2
AK,2122,Kenai Peninsula,59.8723,-150.9984,0
AK,2122,Kenai Peninsula,59.4397,-151.711,291
AK,2130,Ketchikan Gateway,55.3229,-131.589,165
AK,2130,Ketchikan Gateway,55.4119,-131.7228,29.4
AK,2130,Ketchikan Gateway,55.3567,-131.6712,728
AK,2130,Ketchikan Gateway,55.6064,-131.6405,2.8
AK,2150,Kodiak Island,57.7933,-152.4029,687
AK,2150,Kodiak Island,58.059,-152.9091,0.2
AK,2150,Kodiak Island,57.8766,-152.8763,11
AK,2150,Kodiak Island,57.5845,-154.3255,0.7
AK,2150,Kodiak Island,57.5395,-154.0097,6
AK,2150,Kodiak Island,57.2176,-153.339,4
AK,2150,Kodiak Island,56.9453,-154.2138,3
AK,2150,Kodiak Island,57.9222,-152.4683,11
AK,2150,Kodiak Island,57.6959,-152.6275,2.7
AK,2150,Kodiak Island,57.5775,-152.2743,0
AK,2158,Kusilvak,61.7844,-161.359,22
AK,2158,Kusilvak,61.8427,-165.5834,320
AK,2158,Kusilvak,63.0302,-163.5575,63
AK,2158,Kusilvak,61.9409,-162.8829,138
AK,2158,Kusilvak,62.0374,-163.2668,38.7
AK,2158,Kusilvak,62.51,-164.9008,6
AK,2158,Kusilvak,61.5279,-166.1112,55
AK,2158,Kusilvak,61.8768,-162.0504,37
AK,2158,Kusilvak,62.0531,-163.1658,44.8
AK,2158,Kusilvak,62.6893,-164.6303,9
AK,2158,Kusilvak,62.0945,-163.7152,72
AK,2158,Kusilvak,61.529,-165.5904,409
AK,2158,Kusilvak,62.7797,-164.5349,40
AK,2164,Lake and Peninsula,59.9724,-154.8607,7
AK,2164,Lake and Peninsula,59.7277,-154.8945,11
AK,2164,Lake and Peninsula,55.9183,-159.4933,0.6
AK,2164,Lake and Peninsula,56.2968,-158.4129,2
AK,2164,Lake and Peninsula,57.562,-157.6609,0
AK,2164,Lake and Peninsula,59.4157,-154.7454,12.6
AK,2164,Lake and Peninsula,57.5728,-157.1219,2.7
AK,2164,Lake and Peninsula,59.3056,-155.8738,37.4
AK,2164,Lake and Peninsula,59.0683,-156.901,60.8
AK,2164,Lake and Peninsula,56.2631,-158.8049,26.6
AK,2164,Lake and Peninsula,56.9422,-158.5983,0
AK,2164,Lake and Peninsula,55.9315,-159.1559,2.7
AK,2164,Lake and Peninsula,58.2205,-157.4013,1
AK,2164,Lake and Peninsula,60.1688,-154.3233,7.8
AK,2164,Lake and Peninsula,59.7822,-154.1236,18.8
AK,2164,Lake and Peninsula,59.7958,-154.8698,1.2
AK,2164,Lake and Peninsula,56.3045,-158.4986,1.2
AK,2170,Matanuska-Susitna,62.2753,-150.0814,195.2
AK,2170,Matanuska-Susitna,61.7306,-148.9347,5.4
AK,2170,Matanuska-Susitna,62.4624,-149.9371,0.1
AK,2170,Matanuska-Susitna,61.8154,-149.7532,3.1
AK,2170,Matanuska-Susitna,61.497,-150.6221,0
AK,2170,Matanuska-Susitna,61.5539,-149.0035,109.1
AK,2170,Matanuska-Susitna,62.6147,-150.0119,1
AK,2170,Matanuska-Susitna,62.3121,-146.5629,0.1
AK,2170,Matanuska-Susitna,61.9314,-151.2096,0
AK,2170,Matanuska-Susitna,62.4226,-150.8443,0
AK,2170,Matanuska-Susitna,61.5419,-149.2297,3.9
AK,2170,Matanuska-Susitna,61.6381,-149.6077,97.1
AK,2170,Matanuska-Susitna,61.5769,-149.4668,301
AK,2170,Matanuska-Susitna,62.3189,-150.3965,1
AK,2170,Matanuska-Susitna,61.6516,-148.902,19.9
AK,2170,Matanuska-Susitna,61.5974,-149.1147,524
AK,2170,Matanuska-Susitna,61.6183,-149.7927,39
AK,2170,Matanuska-Susitna,63.1628,-149.4358,1.9
AK,2170,Matanuska-Susitna,61.5133,-149.5642,45.9
AK,2170,Matanuska-Susitna,61.9648,-147.1517,0.7
AK,2170,Matanuska-Susitna,61.656,-149.4272,223.4
AK,2170,Matanuska-Susitna,61.4578,-149.7289,22.1
AK,2170,Matanuska-Susitna,61.3463,-150.0788,0.8
AK,2170,Matanuska-Susitna,61.7378,-148.9086,4.7
AK,2170,Matanuska-Susitna,61.5266,-149.9714,16
AK,2170,Matanuska-Susitna,61.804,-148.4103,1.6
AK,2170,Matanuska-Susitna,62.0797,-150.0728,4.8
AK,2170,Matanuska-Susitna,61.7114,-148.8942,55.8
AK,2170,Matanuska-Susitna,62.1678,-150.0731,18.2
AK,2170,Matanuska-Susitna,61.5738,-149.239,33.5
AK,2180,Nome,64.5637,-163.001,16
AK,2180,Nome,65.6141,-168.0787,22
AK,2180,Nome,64.6813,-163.4215,43
AK,2180,Nome,63.4677,-162.1276,7
AK,2180,Nome,63.8961,-160.7873,75
AK,2180,Nome,65.3415,-166.4934,60
AK,2180,Nome,65.1108,-166.7683,0.3
AK,2180,Nome,64.9397,-161.1512,29
AK,2180,Nome,63.6803,-170.4825,44
AK,2180,Nome,65.2521,-166.3388,48
AK,2180,Nome,64.5214,-165.4062,116
AK,2180,Nome,64.3632,-161.2079,95
AK,2180,Nome,64.6184,-162.2736,54
AK,2180,Nome,63.4685,-162.2587,6
AK,2180,Nome,63.7523,-171.6881,24
AK,2180,Nome,65.7538,-168.9216,16
AK,2180,Nome,66.2372,-166.1027,106
AK,2185,North Slope,70.2171,-150.9957,16
AK,2185,North Slope,70.1225,-143.6259,128
AK,2185,North Slope,68.1545,-151.7097,26
AK,2185,North Slope,70.3128,-148.6957,9.9
AK,2185,North Slope,70.6406,-159.9307,12
AK,2185,North Slope,70.4829,-157.3864,2
AK,2185,North Slope,69.7442,-162.8678,841.7
AK,2185,North Slope,68.3441,-166.6773,55
AK,2185,North Slope,70.2056,-148.5117,2.3
AK,2185,North Slope,71.2727,-156.7576,88
AK,2188,Northwest Arctic,67.5986,-163.0308,3546.9
AK,2188,Northwest Arctic,65.98,-161.1313,117
AK,2188,Northwest Arctic,66.0726,-162.7447,9
AK,2188,Northwest Arctic,66.8293,-161.0354,282
AK,2188,Northwest Arctic,66.8714,-162.5234,46
AK,2188,Northwest Arctic,66.9713,-160.4377,769
AK,2188,Northwest Arctic,66.8813,-157.1517,11
AK,2188,Northwest Arctic,67.7335,-164.5246,98
AK,2188,Northwest Arctic,66.9313,-156.8944,3
AK,2188,Northwest Arctic,68.0645,-162.8667,1.8
AK,2188,Northwest Arctic,67.0877,-157.8722,11
AK,2188,Northwest Arctic,66.5983,-160.0066,111
AK,2195,Petersburg Borough,56.7559,-132.8712,1381.2
AK,2195,Petersburg Borough,56.8092,-132.9916,2
AK,2195,Petersburg Borough,57.4212,-133.3231,0
AK,2198,Prince of Wales-Hyder,55.9645,-133.6665,0
AK,2198,Prince of Wales-Hyder,55.5552,-133.0866,400
AK,2198,Prince of Wales-Hyder,55.665,-132.5334,7
AK,2198,Prince of Wales-Hyder,55.5567,-132.4128,3
AK,2198,Prince of Wales-Hyder,55.1182,-131.5689,1019.6
AK,2198,Prince of Wales-Hyder,55.4924,-133.1146,65
AK,2198,Prince of Wales-Hyder,56.3482,-133.6167,5
AK,2198,Prince of Wales-Hyder,56.2352,-134.6532,6
AK,2198,Prince of Wales-Hyder,55.9834,-130.0419,0.2
AK,2198,Prince of Wales-Hyder,56.0042,-132.8378,5
AK,2198,Prince of Wales-Hyder,56.9758,-133.9158,24
AK,2198,Prince of Wales-Hyder,55.5113,-132.7023,0.3
AK,2198,Prince of Wales-Hyder,55.8801,-133.1992,6.1
AK,2198,Prince of Wales-Hyder,55.2053,-132.8187,265
AK,2198,Prince of Wales-Hyder,56.3293,-133.594,6.9
AK,2198,Prince of Wales-Hyder,56.1172,-133.1603,0.7
AK,2220,Sitka,57.2405,-135.3152,1
AK,2230,Skagway,59.4566,-135.2928,349.8
AK,2240,Southeast Fairbanks,63.6622,-144.016,19.3
AK,2240,Southeast Fairbanks,63.3289,-143.0375,65.3
AK,2240,Southeast Fairbanks,63.0134,-141.7719,5.9
AK,2240,Southeast Fairbanks,64.0281,-144.633,0.1
AK,2240,Southeast Fairbanks,63.3523,-143.431,0.5
AK,2240,Southeast Fairbanks,64.7801,-141.1933,32
AK,2240,Southeast Fairbanks,62.9479,-141.8322,2.7
AK,2240,Southeast Fairbanks,64.1492,-145.746,27.9
AK,2240,Southeast Fairbanks,64.0603,-145.6936,21
AK,2240,Southeast Fairbanks,63.1481,-142.4947,83.7
AK,2240,Southeast Fairbanks,63.6255,-144.6364,0
AK,2240,Southeast Fairbanks,63.5749,-144.1815,0.3
AK,2240,Southeast Fairbanks,62.9821,-141.9294,50
AK,2240,Southeast Fairbanks,64.7434,-141.1138,0.7
AK,2240,Southeast Fairbanks,64.0878,-141.8283,1.1
AK,2261,Valdez-Cordova,62.0844,-146.092,0.1
AK,2261,Valdez-Cordova,61.454,-142.8648,0.1
AK,2261,Valdez-Cordova,62.1355,-146.5384,0.1
AK,2261,Valdez-Cordova,61.9991,-146.81,0.1
AK,2261,Valdez-Cordova,61.8336,-145.1836,1.7
AK,2261,Valdez-Cordova,62.5921,-144.8136,7.1
AK,2261,Valdez-Cordova,62.1278,-145.7693,18
AK,2261,Valdez-Cordova,61.5276,-144.2991,3
AK,2261,Valdez-Cordova,60.892,-146.6728,139.2
AK,2261,Valdez-Cordova,60.7858,-148.6442,6
AK,2261,Valdez-Cordova,61.655,-144.6586,2
AK,2261,Valdez-Cordova,62.2152,-145.4449,13.2
AK,2261,Valdez-Cordova,62.4603,-143.0401,0
AK,2261,Valdez-Cordova,62.9864,-143.518,6.4
AK,2261,Valdez-Cordova,62.0536,-145.4362,17.7
AK,2261,Valdez-Cordova,60.5361,-145.6131,14
AK,2261,Valdez-Cordova,63.0111,-145.7313,0
AK,2261,Valdez-Cordova,61.9845,-145.3544,28.2
AK,2261,Valdez-Cordova,61.5617,-145.0656,4.5
AK,2261,Valdez-Cordova,62.3608,-145.2656,2.1
AK,2261,Valdez-Cordova,62.6294,-143.567,9.9
AK,2261,Valdez-Cordova,60.8956,-146.6975,1.3
AK,2261,Valdez-Cordova,61.0961,-146.2614,6
AK,2261,Valdez-Cordova,61.6644,-144.8662,3.2
AK,2261,Valdez-Cordova,62.0959,-142.0278,0
AK,2275,Wrangell,56.3294,-132.0197,0
AK,2275,Wrangell,55.7408,-132.2564,6.4
AK,2282,Yakutat,59.5665,-139.5966,131.5
AK,2290,Yukon-Koyukuk,66.5649,-152.6453,13
AK,2290,Yukon-Koyukuk,65.7936,-144.1813,8.9
AK,2290,Yukon-Koyukuk,62.9422,-155.5671,2
AK,2290,Yukon-Koyukuk,67.2475,-150.1079,5.6
AK,2290,Yukon-Koyukuk,67.4371,-150.1334,0
AK,2290,Yukon-Koyukuk,64.5392,-149.0851,24
AK,2290,Yukon-Koyukuk,66.9064,-151.5377,2
AK,2290,Yukon-Koyukuk,67.0205,-146.375,38.5
AK,2290,Yukon-Koyukuk,68.1421,-145.4957,22.6
AK,2290,Yukon-Koyukuk,62.4415,-158.0405,0
AK,2290,Yukon-Koyukuk,62.9823,-156.0841,2.9
AK,2290,Yukon-Koyukuk,66.025,-149.0802,48.3
AK,2290,Yukon-Koyukuk,66.5426,-152.6464,4.4
AK,2290,Yukon-Koyukuk,66.0448,-154.2371,11
AK,2290,Yukon-Koyukuk,65.4087,-149.9915,2.8
AK,2290,Yukon-Koyukuk,65.7019,-156.3382,6
AK,2290,Yukon-Koyukuk,66.9209,-151.4187,10.3
AK,2290,Yukon-Koyukuk,65.5213,-144.6409,1.1
AK,2290,Yukon-Koyukuk,66.3832,-147.3218,40.3
AK,2290,Yukon-Koyukuk,64.7026,-158.2512,2
AK,2290,Yukon-Koyukuk,64.3253,-158.7412,3
AK,2290,Yukon-Koyukuk,62.1871,-159.8241,2
AK,2290,Yukon-Koyukuk,62.6671,-159.56,2
AK,2290,Yukon-Koyukuk,65.0187,-150.6453,1.4
AK,2290,Yukon-Koyukuk,66.5809,-145.2412,29
AK,2290,Yukon-Koyukuk,66.6468,-143.7822,61.7
AK,2290,Yukon-Koyukuk,66.2669,-145.8681,5.1
AK,2290,Yukon-Koyukuk,65.4817,-148.4171,0
AK,2290,Yukon-Koyukuk,63.008,-154.3808,7
AK,2290,Yukon-Koyukuk,64.9014,-157.6953,6
AK,2290,Yukon-Koyukuk,66.5639,-152.8379,0.7
AK,2290,Yukon-Koyukuk,62.8994,-160.1072,7
AK,2290,Yukon-Koyukuk,64.7223,-155.5012,8
AK,2290,Yukon-Koyukuk,62.6523,-160.2143,3
AK,2290,Yukon-Koyukuk,65.1746,-152.0696,9
AK,2290,Yukon-Koyukuk,65.1033,-149.5565,111.3
AK,2290,Yukon-Koyukuk,63.8018,-152.3436,1.4
AK,2290,Yukon-Koyukuk,64.7387,-156.8584,10
AL,1001,Autauga,32.4602,-86.4595,411
AL,1001,Autauga,32.6606,-86.7104,41
AL,1001,Autauga,32.584,-86.8975,31.4
AL,1001,Autauga,32.5797,-86.4529,139.2
AL,1001,Autauga,32.5004,-86.5719,56.4
AL,1001,Autauga,32.6793,-86.4607,52.4
AL,1001,Autauga,32.4321,-86.6582,42
AL,1003,Baldwin,30.7257,-87.8602,106
AL,1003,Baldwin,30.4002,-87.7749,344
AL,1003,Baldwin,30.5455,-87.7494,258
AL,1003,Baldwin,30.2285,-88.0231,3.6
AL,1003,Baldwin,30.6822,-87.7418,24
AL,1003,Baldwin,30.5235,-87.8827,622
AL,1003,Baldwin,30.7394,-87.7948,164.4
AL,1003,Baldwin,30.3847,-87.5886,94
AL,1003,Baldwin,30.4785,-87.6905,47
AL,1003,Baldwin,30.2718,-87.708,170
AL,1003,Baldwin,30.5533,-87.706,424
AL,1003,Baldwin,30.8938,-87.7912,208
AL,1003,Baldwin,30.4122,-87.432,353.2
AL,1003,Baldwin,30.5152,-87.4739,174.5
AL,1003,Baldwin,30.4903,-87.9095,144.4
AL,1003,Baldwin,30.3222,-87.7271,81.2
AL,1003,Baldwin,30.2941,-87.5851,157
AL,1003,Baldwin,30.3994,-87.6645,217
AL,1003,Baldwin,31.1568,-87.7992,12.8
AL,1003,Baldwin,30.2533,-87.8197,120.3
AL,1003,Baldwin,30.6291,-87.8872,608
AL,1003,Baldwin,31.0034,-87.6323,86.9
AL,1003,Baldwin,30.9946,-87.86,35
AL,1003,Baldwin,30.3555,-87.5041,198
AL,1005,Barbour,32.009,-85.311,12.3
AL,1005,Barbour,31.781,-85.5583,67
AL,1005,Barbour,31.8824,-85.4606,167
AL,1005,Barbour,31.7769,-85.2955,36
AL,1005,Barbour,32.0329,-85.3833,8.2
AL,1005,Barbour,31.9713,-85.5247,3.3
AL,1005,Barbour,31.7152,-85.4244,4
AL,1005,Barbour,31.6635,-85.5035,12
AL,1005,Barbour,31.9102,-85.1505,80
AL,1005,Barbour,31.7085,-85.6109,56
AL,1007,Bibb,32.9951,-87.2322,27.7
AL,1007,Bibb,32.9597,-87.1334,110
AL,1007,Bibb,33.204,-87.1531,117.2
AL,1007,Bibb,33.021,-86.9194,15.8
AL,1007,Bibb,33.1186,-87.1253,101
AL,1007,Bibb,32.9421,-87.1753,216
AL,1007,Bibb,32.8996,-86.9108,29.3
AL,1007,Bibb,32.8596,-86.9514,43.2
AL,1007,Bibb,33.2194,-87.1489,85
AL,1007,Bibb,33.1468,-87.003,22
AL,1009,Blount,34.0382,-86.4533,39.4
AL,1009,Blount,33.879,-86.8241,53.3
AL,1009,Blount,33.8876,-86.4244,100
AL,1009,Blount,34.162,-86.4755,16.4
AL,1009,Blount,33.821,-86.7198,103
AL,1009,Blount,33.9885,-86.5036,32
AL,1009,Blount,34.0814,-86.5867,120
AL,1009,Blount,34.0799,-86.4234,56
AL,1009,Blount,34.2045,-86.4942,45.7
AL,1009,Blount,33.9745,-86.7567,27.3
AL,1009,Blount,33.8957,-86.6302,119
AL,1009,Blount,33.8543,-86.6839,10.7
AL,1009,Blount,33.9385,-86.4936,167
AL,1009,Blount,33.9965,-86.5671,64
AL,1009,Blount,34.1163,-86.3897,59
AL,1009,Blount,33.8818,-86.7838,128
AL,1009,Blount,33.9686,-86.6346,73
AL,1009,Blount,33.9064,-86.5178,233
AL,1011,Bullock,32.1171,-85.9422,1.6
AL,1011,Bullock,32.2114,-85.8784,11.9
AL,1011,Bullock,32.0704,-85.6877,20
AL,1011,Bullock,31.9477,-85.7052,1.6
AL,1011,Bullock,32.0764,-85.5244,55
AL,1011,Bullock,32.1638,-85.6241,2.7
AL,1011,Bullock,32.2463,-85.9377,1.7
AL,1011,Bullock,32.1395,-85.7141,218
AL,1013,Butler,31.7254,-86.7058,4.7
AL,1013,Butler,31.8624,-86.8428,3.7
AL,1013,Butler,31.6391,-86.7468,102
AL,1013,Butler,31.8437,-86.6379,140
AL,1013,Butler,31.5429,-86.7246,52
AL,1013,Butler,31.5566,-86.8233,3.8
AL,1015,Calhoun,33.7878,-86.0278,74
AL,1015,Calhoun,33.9267,-85.6157,183
AL,1015,Calhoun,33.5963,-85.8718,264
AL,1015,Calhoun,33.8588,-85.6733,31
AL,1015,Calhoun,33.6457,-85.9125,179.7
AL,1015,Calhoun,33.7603,-85.688,106.5
AL,1015,Calhoun,33.6683,-85.7129,144.4
AL,1015,Calhoun,33.8084,-85.7544,487
AL,1015,Calhoun,33.6713,-85.8137,187
AL,1015,Calhoun,33.8226,-85.8927,67.7
AL,1015,Calhoun,33.7119,-85.8535,895.1
AL,1015,Calhoun,33.6149,-85.856,281
AL,1015,Calhoun,33.7675,-85.8792,121.9
AL,1015,Calhoun,33.6265,-85.7514,149
AL,1015,Calhoun,33.7602,-85.8117,342
AL,1017,Chambers,32.8572,-85.2082,395
AL,1017,Chambers,32.9861,-85.2912,7.5
AL,1017,Chambers,33.0926,-85.5253,51.2
AL,1017,Chambers,32.8997,-85.4007,129
AL,1017,Chambers,33.0863,-85.2449,28.6
AL,1017,Chambers,32.8088,-85.1771,329
AL,1017,Chambers,33.0548,-85.3308,4.7
AL,1017,Chambers,32.7333,-85.5761,20
AL,1017,Chambers,32.843,-85.2394,288.9
AL,1017,Chambers,32.7876,-85.3058,18
AL,1017,Chambers,33.0173,-85.3516,52
AL,1017,Chambers,33.009,-85.4721,33.4
AL,1019,Cherokee,34.0862,-85.4619,34.6
AL,1019,Cherokee,34.1838,-85.7753,60
AL,1019,Cherokee,34.2302,-85.7715,49
AL,1019,Cherokee,34.3657,-85.5322,14.9
AL,1019,Cherokee,34.1554,-85.6707,119
AL,1019,Cherokee,33.973,-85.5558,80.7
AL,1019,Cherokee,34.2815,-85.6733,5.3
AL,1019,Cherokee,34.2681,-85.5585,161
AL,1019,Cherokee,34.3634,-85.61,10.2
AL,1019,Cherokee,33.9876,-85.52,23.2
AL,1019,Cherokee,34.2215,-85.5887,135
AL,1021,Chilton,32.7499,-86.5114,65.1
AL,1021,Chilton,32.8417,-86.623,155
AL,1021,Chilton,32.879,-86.6608,97.3
AL,1021,Chilton,32.7751,-86.5455,110.8
AL,1021,Chilton,32.7867,-86.8783,83
AL,1021,Chilton,32.7107,-86.4789,108.4
AL,1021,Chilton,32.9696,-86.7339,89
AL,1021,Chilton,32.7357,-86.8997,44.7
AL,1021,Chilton,32.7029,-86.785,21.1
AL,1021,Chilton,32.9169,-86.7202,136
AL,1023,Choctaw,31.7678,-88.3258,31
AL,1023,Choctaw,31.7131,-88.2917,16
AL,1023,Choctaw,31.987,-88.3366,60
AL,1023,Choctaw,32.0288,-88.3284,6.2
AL,1023,Choctaw,31.8758,-88.3195,100
AL,1023,Choctaw,32.2288,-88.2745,9.8
AL,1023,Choctaw,32.1792,-88.3002,74
AL,1023,Choctaw,32.1994,-88.0494,40
AL,1023,Choctaw,31.9107,-88.3092,72
AL,1023,Choctaw,32.0951,-88.214,122
AL,1023,Choctaw,31.9304,-88.4589,8.7
AL,1025,Clarke,31.6296,-88.02,4.6
AL,1025,Clarke,31.3888,-87.7889,1.9
AL,1025,Clarke,31.4058,-87.8443,3
AL,1025,Clarke,31.7666,-88.0861,28
AL,1025,Clarke,31.6463,-87.7108,17
AL,1025,Clarke,31.5318,-87.8915,121
AL,1025,Clarke,31.7033,-87.7759,114
AL,1025,Clarke,31.7916,-87.7397,40
AL,1025,Clarke,31.9235,-87.9811,3.1
AL,1025,Clarke,31.343,-87.8378,22.5
AL,1025,Clarke,31.9111,-87.7418,176
